"url","route","x","y"
"1a0ce57b-9bc6-441a-b922-d92280cfb1a3","","0.91382825","5.24984"
"d8562bd3-b179-45e9-bc5c-35e9056107e4","","5.2","7.2"
"6f770896-2079-495e-ab25-9f261efcb6d2","","6.465629","3.1877687"
"2adaa412-91b7-4a43-954a-ac3d1edcc7a5","D2D3.0","6.0206194","3.3319466"
"83ef4efd-3808-4bb9-ba73-0c2287d24cfe","D2D2","0.4803342","3.165701"
"463e075c-cd79-4b35-8aeb-35b16d9078f2","D2D1.0","0.44093913","3.106342"
"aa48a261-6eb5-4369-a867-ee91d248bf82","D2D1","0.7045997","3.381507"
"df1a4206-035d-4689-8825-befa3dd80afd","","16.740181","10.763545"
"b2c194ce-011d-4bbe-afff-27ffec6abfe9","","0.9699962","2.9842231"
"67bb7514-936c-4830-885a-2a7f224b7d5d","D2D3.0","0.67494303","3.3296502"
"b90bfaec-63cf-4aa4-9e01-a3d76a79857f","","4.352315","9.456891"
"2cd3de3e-bf38-4952-b41d-317992e6d759","D2D2","1.0758867","3.8009322"
"7a171d0f-b7c8-4780-8cde-75b1a37b3272","D1D2","9.106252","7.37837"
"c0500cb1-1106-4bc8-b2e3-02f10c95f5ad","D2D3.0","0.46484074","3.1167953"
"cfc8c743-9ce9-4638-9c6d-8143c3012c11","D3-D5","0.48695177","3.164642"
"ed31cc95-5dda-45f2-b1f6-851e1812e118","D2D2","1.2630285","3.9822526"
"f46527c3-0c74-4114-bacc-8474c481bc81","","6.0760193","3.304376"
"415ccff9-4bda-47e3-8388-66ae68f2631b","","0.3668128","8.212305"
"b85d51b7-afb1-48a2-959f-0e9d34488e6c","","3.2345679","5.3459535"
"e6940bd8-c8cb-4458-9794-074a8c4405db","D2D2","0.7104","3.3736868"
"93dce255-34e0-4b01-9c9b-587116394f0f","D2D2","6.9968524","7.4223742"
"cc2e30e4-cd33-4585-87f2-e66a74295583","","0.66116786","3.3219292"
"b03fe64d-1fa7-4396-b3b0-63fc3fa67b16","D1D1","16.231808","8.273874"
"48367d7d-c4ab-42ec-a82b-c829943b545a","D2D1.0","6.1806884","3.2706676"
"8427aa13-6d25-422a-9dc9-922268248b71","D2D2","6.635145","3.1822565"
"39ab3aea-b259-416e-9df4-9ac1bf7cc883","D2D2","0.8630201","3.5187027"
"25b7bf9c-d8aa-43b8-bd71-cf46e0f725cc","D2D3.0","1.0980588","3.8129041"
"1ffd737e-4629-478c-b7b4-715aabaafa35","","5.8964515","3.3470435"
"1bb8b712-661e-4d49-a718-0fe541f580b5","","6.98798","7.53232"
"9a5b74a4-3570-45d1-90d1-f77f020f3b8f","","5.2529407","3.4944828"
"797a89e3-830d-452d-b7a4-ad68b0958fe6","D2D1","5.5162916","6.959105"
"0eff2b0a-a119-486e-b889-7938ad562a56","D2D2","8.028124","7.5078344"
"bf1b6aa5-5691-498c-9b20-443a0ecf9c09","D2D1.0","0.49414867","3.1523948"
"c4e19020-ddac-465d-81d6-929b5edef18c","","0.849709","3.5085347"
"77fb6416-ab4d-494c-85cb-26438c64571d","","4.23134","5.522254"
"d5039c80-4233-47b2-8974-a2648d54b6ae","","1.121329","3.8298397"
"6230d50f-bc73-4e18-a0e2-880ed5cfd77f","D2D3.0","0.8472792","3.5257647"
"db3dbc52-7f72-4757-a364-4e1f2f039cb6","","6.8147945","3.1241856"
"f306a533-2049-411e-85bc-ea6743b91863","","7.27899","4.111111"
"4c7eb5f8-3786-442f-82a5-04b0291fefab","D5-D1","5.9606276","3.3344216"
"d730628e-8f56-4623-8530-a0bd287cf1e9","","3.329315","8.755544"
"5ef3da61-a9b6-4534-9eb1-39d7f943a6c7","D2D3.0","5.606836","3.4137428"
"2f7c5b99-b9d9-44f1-82c4-555c6354c91b","","6.98798","7.53232"
"cbacea0a-c628-40eb-8908-1eef1a296fe3","D2D2.0","0.68869907","3.375884"
"edf3f5a2-bd66-4c02-821a-53782548f6c9","","0.8417653","5.224976"
"392dbbfc-094f-4067-b33e-5537885f1813","","5.2917123","7.00363"
"5387b874-b97d-40b8-9a1d-4bf1633f7ed8","","7.658331","5.3145385"
"82293e04-8e7a-490c-af2d-f07bd0e82df8","","8.43799","7.4714417"
"3b54102f-ac42-4c7c-aa91-3b020563e622","","5.6816587","3.3914537"
"849b6429-e87c-4727-a454-f3be43280ec3","D2D2","0.5021522","3.170271"
"32f2a647-90a0-4903-b3c1-21a08076df3d","D2D1.0","5.686421","3.3991466"
"f1b428eb-675e-4fc8-a27e-eded8d9a6748","","5.234384","7.847374"
"d57ae68f-b99a-4422-9a5e-8491d1c4ec3d","D2D1","0.8852406","3.5723958"
"73057af2-15ec-4841-9e53-b5100285dd55","D2D1","6.6521006","3.162379"
"2e41d6eb-0cfe-4c34-bb5a-b504d1008802","D2D3.0","0.79906607","3.4876502"
"75083fe0-8348-4e18-a8e1-fc33acae4cfb","","0.7345377","3.407144"
"cec31e7c-cf8f-4615-adeb-2f5791fb1d3b","D3D2.0","0.6508586","3.316335"
"2ab2113f-1825-43e8-a919-503024b337a7","D2D3.0","0.5226738","3.1737497"
"fc882a6a-bf69-475b-80ca-9f436cd8e9eb","D1D2","4.4444275","6.6749654"
"8c87cabc-b6f8-46a5-8fd9-e52b07b44de0","","13.764316","10.842594"
"76e64dd3-82ea-4cde-8798-45d961031d2d","D2D3.0","0.40571734","3.0700529"
"845bdf75-b6d1-467b-a4dc-93e9cedf6dc7","","0.6351195","3.3251588"
"0b24d060-4cc4-4b8d-8682-26c84df48638","","6.2534537","8.16453"
"7f6e1afc-b258-4067-b65e-f89fe0d3ddc1","D2D2","0.87074435","3.5542798"
"976bf81d-639f-4faa-9bb9-6b2aab4d17e1","D2D2","6.184061","3.288003"
"f53791d3-4939-42ca-915b-5451c69e8038","","1.6259154","6.0435004"
"06f849bc-a4b0-4147-9934-6f86bf4ae203","D3-D5","6.605703","7.283014"
"6a2a0533-ada0-4068-9a83-0d151813c334","D2D3.0","6.430865","3.196744"
"0be07d4b-496d-4bde-b6e8-20ecfcfe61cf","D3D1.0","6.3176475","3.232216"
"a0416b4c-067b-4fb6-8c57-d122e5961d9b","","5.253115","3.4883466"
"85a8ef05-8a71-437e-a977-3ce0ba271e2d","D2D2","0.4975654","3.154466"
"b66590d2-bac4-477b-9928-19c16f2bbfea","D2D3.0","5.826386","3.339863"
"40353c3b-5498-4e5f-8240-1c2098d92750","D3D1.0","6.1277924","3.2587183"
"ab054aa1-1dd2-47ad-b038-1eec8a097bce","","9.860417","4.843856"
"3c5c2f13-68ba-4ded-b2cd-7c17189a5165","D2D1.0","0.56640005","3.2506595"
"5524f94d-bb57-4204-89a1-f8c64a4b3d04","","0.64981896","3.3271708"
"f7e12f64-dd0d-4e19-bd2c-1d7645308300","","5.0","9.5"
"3eca898e-4269-4ba9-a8f4-ce05f6b667d6","D3D2.0","0.93749326","3.6326678"
"fcf28ddf-53d5-4990-b7d9-cc97a83e15e6","D3D3.0","6.531859","3.2085128"
"cea29d70-1b4e-49a5-94d6-817a8ea7c43c","","0.957591","3.658233"
"987ce63f-16dd-4b5c-be93-6452cc64ac29","","2.1707218","6.172045"
"7f998c82-ace6-49b6-9b06-31e6501d1a44","D2D3.0","0.5382246","3.203781"
"bf000a56-e5c1-49dc-befd-a3d67d65663b","D3D2.0","2.0844958","4.025819"
"3d2ac328-3c63-4461-a1be-93d09dff6d3e","D3D3.0","6.7542286","3.1408932"
"3313b8cc-fc01-4483-95dc-8356dadf20ed","D3D3.0","0.47178316","3.1323233"
"f11c72fc-be7f-4895-91b8-5ee8aaf3cffa","D2D3.0","6.077857","3.3140073"
"6245ed21-edbc-4785-a504-e919c2201c6b","","0.57817936","3.2507865"
"3b34faeb-1c5a-4c96-a864-bceefca16092","D2D1.0","0.5013338","3.15387"
"d2fc5cad-c009-4867-bab8-f531a9017696","","6.2534537","8.16453"
"9da0477f-211a-4299-b2fc-044a98273adc","D2D3.0","1.1169782","3.812202"
"26b2a0b7-0d09-4061-ab42-29d3febb164c","D1D2","1.1657802","3.9575477"
"84d3418c-c2c3-4121-89cb-3dc0ef8d3754","D2D2","0.3823268","3.0521145"
"849e4fb8-163c-49d5-9dd1-a48dd9906efd","","0.8053172","2.1849675"
"6cc056c0-6eb2-4f7f-9176-3e2ac380ed3e","","1.0027533","3.6738396"
"15b8640a-87f7-424e-94b0-d529c80ca63d","","2.025958","8.302349"
"96b7e699-3903-4d7f-b40d-2731f2c4a877","D2D2","0.37761915","3.0380814"
"20e0cdfe-7a79-4ac7-ac8e-843b1e6cc194","D2D2","0.48472288","3.146767"
"da1e3ef3-7f7f-4bd8-91ad-c5c843057488","D3-D5","9.021752","5.073484"
"49ee0cfe-f5cd-4f18-af81-b0d965c8cebd","D2D3.0","6.0159707","3.290826"
"c4a71d38-d72a-4dae-91fc-45de9d033548","D2D2","0.78446925","3.4593554"
"3e80574b-4c6b-4f8b-966a-f71676cd0aec","","9.228637","5.00777"
"c2f1163a-75e4-4127-b2ea-8ee919ec2cfe","D3D3.0","6.651979","3.159996"
"4607e862-f77a-4602-876c-f95673383843","","0.9470119","3.6050766"
"03d66754-3159-4e0f-bdc7-62b08c287f2d","D2D1","6.670938","3.1477885"
"c17ee3f9-c3be-4c27-8c5a-ec188657347f","D3D2.0","0.63704395","3.3075216"
"4e4ab436-20d1-45f6-b0cc-ea7bf887ffb7","D3D2","6.635495","3.1834025"
"e039c206-c356-4276-a728-30e670ad7262","","2.8167067","3.951348"
"698e05cc-a311-4f13-aa71-b59dfb968c34","","1.2147326","3.9656367"
"6a5bb3c3-ca35-4857-aa7e-749184e0705b","","5.896397","3.3511777"
"fec540ae-8e12-440f-9b93-1fad425c2b97","","0.90605175","3.5722935"
"1c8a389d-c64d-4c7a-9270-db9ff7b82eb8","","1.1207918","3.8408253"
"aaa9dccc-466d-4865-a462-031b3d114677","D3-D5","8.514162","7.580156"
"050496ed-6828-4538-80c3-d4fae578ada1","D2D2","1.1487762","3.9047852"
"1e108a44-c43c-493c-911e-64e76253c820","D3D1.0","6.356061","3.2254245"
"c7d4c588-a863-4f58-a1f6-eda2c69f0cf6","","3.2345679","5.3459535"
"fb3facc6-1b4e-4415-ac7c-97fed9d9d1ab","","5.959829","3.3383963"
"82880c9a-f971-4c5e-91cf-cbb2a5814557","D2D2","0.90530825","3.5834997"
"98fc2649-6f24-4a82-8645-d445336bd5d8","D2D2","3.1570134","1.1414125"
"2a71d7e4-e6fe-401d-83f5-c37c68128d57","D3D1","5.359387","2.4951632"
"9bbe37b1-7532-4b0a-8ba8-2d9dff2931d3","","6.3574243","3.21821"
"ce76223d-607f-4d8c-90af-76e9c3c0699d","","3.3238466","5.1367483"
"e76d33eb-82be-4a97-acee-6fa460c90460","","11.234568","6.3456783"
"2f8c9949-23e7-48e2-bdac-345ebced8b8d","D3-D5","2.2841432","10.011814"
"6f98637b-6e6e-4956-be4b-e2def5b964c8","D2D1.0","0.9096332","3.5858111"
"997af2f5-8c27-41b2-897d-d4ba7dfd910f","","6.2730703","3.2540998"
"f131cb17-4251-40f8-a82f-0a699c894288","","2.2734315","4.0169444"
"9b85568f-2b7b-465a-aac8-1c087afde09e","","1.1055952","4.483812"
"6760b267-87f1-4475-a04e-bf2946d20ee0","D3-D5","2.0629437","10.485204"
"48302c2b-9d0e-49c3-ad3b-1000dd4254e2","D2D1.0","0.9134419","3.5656319"
"2ed500d4-44b4-45ef-835e-a38d6cd7d812","D1D2","6.808513","3.1277587"
"9e1b9166-bfbe-46c8-9dd6-e6ae4c493c8e","D1D2","0.70269966","3.3714805"
"aa713ce6-5474-4b36-ba82-e6db1045b94d","D2D3.0","0.3725255","3.0456803"
"7e71c749-8030-43d1-b151-aba97574e140","D3D2","6.6352644","3.1808488"
"e75da244-9f86-41e2-ad16-f472583003ce","D2D2","0.9499364","3.6006095"
"6ed3b394-3952-47e6-86d7-937631678203","D2D1","5.3521185","6.9957614"
"924a7865-30f0-4aab-8950-2f0791d2b39c","","0.79939526","3.46111"
"76799b5e-8aaf-433d-be65-39aab0e3e928","D3D2.0","1.5868372","9.067552"
"c1472c9f-7636-4fba-b3de-64d8c59a22b4","","1.0264596","3.725239"
"32895ae6-f0ab-437d-9d1b-9ce9e9cc6e9f","","0.87405497","3.557309"
"82f6631a-0b94-4adb-8442-30d66b3960bc","","4.23134","5.522254"
"5df9d60c-0473-4c83-b860-2fab8f5c1852","D2D1.0","6.074786","3.3020008"
"34a9fd4f-a66f-43bb-be03-7d46b98bdc11","D2D1.0","6.178988","3.274967"
"67eb7aef-022e-4165-b400-06b7fde32ea4","","0.6368555","12.7405615"
"0771f8e7-b1e9-479a-b3ef-d65a0f1cb96b","D3D3.0","5.8934364","3.3249917"
"cb7dbe77-57bc-43a1-893d-f61e1f7b934f","","9.692411","4.905785"
"9dcad7a6-9b05-45f8-8c4c-55d873c6c5f7","D3D2.0","0.39685947","3.0690944"
"7d896691-7e39-4260-bacf-ae24f4c7e452","","6.5610137","3.2013113"
"2f2aca65-1cc8-4c81-95df-3ad60964a394","","5.6852884","3.3934753"
"1cf0d590-50e8-4315-8b4f-be375754ae8f","","1.3238465","5.1367483"
"34c42174-cfc4-4927-9383-2fdf0edb7e88","","6.674688","3.1644497"
"9f612c22-c8ca-498f-ba5e-d853bf92d991","D2D2","10.094486","7.2000237"
"3fc9e3a7-93f7-403b-818f-b65d345c78a4","D3D1","5.358309","2.4876442"
"bafe2c70-5636-4ffd-b709-02bd0b041afe","D2D3.0","0.466804","3.133909"
"d4a83f02-2e7b-4897-b12b-f7936f8a1a0e","D3D1.0","5.956393","3.3246975"
"f55f1799-965e-412b-891c-49178ba3be55","","1.1873161","4.9669394"
"bfc2b602-d997-4904-959b-476aec89dff8","","0.53745604","3.2053776"
"97a768b9-16bc-4d0a-bdfe-d979092f21fb","","2.6853251","10.489945"
"734497ad-3aa4-4921-a61c-04ad7ee62a8f","D2D2","0.49355385","3.148587"
"94d72600-4363-4f3e-9905-756fb96b344a","D2D2","0.49232525","3.1578295"
"0a19e005-674a-4efd-8be2-13fb883d72f2","D1D2","14.779266","5.8376274"
"86862101-2074-4c7d-80b2-e8f906734917","","1.2821962","5.6614532"
"c508068e-192e-4891-8f2e-492b28268da3","D2D2","0.77625436","10.015084"
"707ab35f-7ba5-4afc-b00a-f78259e03147","","8.271042","6.775856"
"66c09e98-0f90-47be-a90f-3c3b20d87bf6","","9.49412","7.421161"
"d8a68b7a-c73e-4c48-883a-a1f8d4f65570","D2D2","6.558941","3.1971598"
"43e52978-fccd-45da-ae4d-60d6a7542799","","0.65984523","3.3329701"
"61d24f20-6c96-4371-ba29-a1b8b0fcc039","","0.6271361","3.3322988"
"cbceba6b-7e12-436b-b983-251f6390cf71","D3-D5","8.862356","5.094923"
"da9da310-62a8-4b7c-91e1-a1d7a08664c5","D3D3.0","6.6565537","3.1739967"
"03245ed7-348d-46d3-ac14-53b19e86dc4d","D3D1.0","6.316451","3.2264407"
"61278061-1668-4097-b45f-d57b6ad59f14","","6.5277147","3.193398"
"97a81d78-ca8b-4093-bd47-345c5f599cbd","D3D1","4.490983","2.6778572"
"d96bf6f1-76d7-4456-afb5-4c72df9e4879","","5.234384","7.847374"
"1ed89b90-f51b-4fcb-a6d1-8940b6fcdec0","D2D1","8.117064","7.577977"
"9b98c5d0-9b2a-4ef7-81ab-47cadd9fabed","","1.069688","5.4573174"
"390249f3-3109-4c24-844f-7416db36b30d","D3D1.0","0.59647375","3.258364"
"1d699015-fdaa-4429-9636-1f5b7b332776","","0.83516407","3.5238774"
"360d9caa-9207-43c6-b79c-cd31156a9fe1","D2D1.0","0.4387459","3.1005828"
"35e46c3a-04d8-47c8-b9ac-56e859a0ae9e","","5.0","9.5"
"37884f48-420b-4510-a705-f6a759f1d71f","D2D2","1.8755397","4.0825305"
"6d3c6d36-ac12-4fcc-a024-76211e2af3a8","","1.1046776","5.40462"
"c8fc07f0-52ee-4429-8836-831c63772627","","6.231073","3.2807877"
"0300b7bf-267a-4734-a93e-487722e38bd5","","5.60559","3.4025958"
"9738b759-f50d-44bb-baed-75aee54eeb0f","D3-D5","0.4866477","3.167633"
"3a3a6b80-a77e-44d6-8fd4-3d5ac9372d91","","6.6556783","3.1736631"
"e27ca17f-0a16-450c-868d-816f9c94fe1d","D2D3.0","0.37355292","3.046872"
"e14566ae-3f00-48bc-927d-2cd87f4c36d3","","0.48715508","3.0271552"
"8265e538-e71f-4dec-852d-0334e59be864","","0.685465","3.3478565"
"9fae512f-e556-4a6c-9522-6541f6134e20","","8.182454","2.507566"
"9a3bd8c5-1e86-4f20-a68c-ce2a9bb0dd92","D2D1.0","0.39781982","3.0538535"
"6d7c4850-9eee-4d62-9e70-bdc9db78ad4d","","0.6519266","3.3308277"
"0b44a127-4e2b-41c9-ba38-9f8844eaef59","D3-D5","7.311871","7.4641514"
"0236d2bf-d624-42dc-b898-6565b1a44db0","D2D1.0","0.4118509","3.0814075"
"c2f5582d-bc9f-4d2e-b402-d99ea906e17b","","9.833081","4.8743153"
"ef2143fd-6417-4981-a52f-3fe2d7e42800","D2D2","0.38618913","3.0518954"
"3c49925d-e5b7-4d98-a681-de6cc34c6a66","","0.5698968","3.2243512"
"978c74f2-4e31-4dfc-a8eb-5abf5a9144bf","","8.944939","5.092942"
"656a99f2-70ec-452e-a648-cce81d6cf37d","","5.957542","3.322235"
"405bbad5-b05e-4467-ad4b-de25c27dcd10","","6.712251","3.1658964"
"eaf799ef-7b42-417f-95da-2385f5f488d7","D3-D5","7.212275","7.339176"
"ef8051d8-d920-4e63-98cc-d8e8fd29118e","","6.078326","3.3177764"
"f7c09ad2-fb06-43c0-965b-e1a24c1cf460","D3-D5","6.6392794","7.287552"
"8e0b2fc4-dcbd-4a7d-93bc-b22ab387d6c9","D3D1","5.463694","2.456393"
"0b897e90-2e1f-453c-980a-a6800fcebb19","D2D2","0.9565437","3.671938"
"7e34f60c-7318-4847-931b-289b5842adb8","D2D3.0","0.49671072","3.1607573"
"ad265308-e15e-4dce-afc4-64a3f640ad29","D1D2","6.6540475","3.1711895"
"87c41c4d-5183-4b4a-a419-8e1f90420039","D2D1","5.8282185","3.3634064"
"eb417876-99b9-4f64-97e6-dab1f0542340","","0.5567217","3.2239203"
"2c779a82-b130-45b1-93dd-ae7b4e9577b6","","0.94482255","5.29509"
"c257e749-26af-490d-b6a2-e0fae27382ff","D3D2.0","0.40077475","3.0662143"
"48b7bec6-83fc-4b0e-877b-dc31dcc89f86","","9.916853","4.8476505"
"96d76b62-0d4b-412f-8c5b-c253309866de","","1.0328708","5.366158"
"1c896ce4-c222-4669-9b2e-3e0937c00623","D3D2.0","0.48172846","3.1433716"
"ad61cb67-dcd6-4820-b384-60fc0fb50128","D3D2.0","6.5547028","3.1783757"
"76ee604b-e15e-46f9-8054-720f7767a126","D2D1","4.43919","6.697344"
"e7d0da08-b2b4-4004-be03-e3372051cfee","","5.6073194","3.4125185"
"e748f0e9-c196-4aa7-826b-22aa091058b3","","0.6276104","3.32839"
"2aa8eeb2-b5cd-494f-a798-7b1155df16fa","","2.3505356","10.760631"
"6d2dbacf-8c23-4460-8bad-67792f8a571a","D3-D5","6.1877785","7.170556"
"5e78a845-29f8-4db9-8e9f-6f2ea1b09dd4","D2D3.0","0.91068","3.6248727"
"cbc3527a-471c-41f7-a0be-dc7363f93ddb","D2D3.0","6.709199","3.1534007"
"463f03f0-c10c-4461-946e-ed3481a07c6c","D2D1.0","0.63097817","9.890455"
"e3131da2-2605-4ac2-8cdf-7b41b32a519e","","6.98798","7.53232"
"ce8f6e0e-fd88-448e-9415-72f16f1fc37f","D1D2","5.754439","3.3461154"
"e5427c7c-29f2-42ed-96e5-6bb1984afc53","D3D1.0","0.8097796","3.4615426"
"71a310f5-5dbe-442b-8cf6-b0b90ac94c0f","","0.7270652","3.4174175"
"cecc8fd2-ce68-4360-975e-2bb07ef083cf","D2D3.0","6.0209956","3.3201358"
"28817bbb-0402-45b0-b2fe-a15d4801bd05","D2D2","0.3757502","3.04245"
"38cb016a-5349-4136-887b-5adbca13e670","","6.725895","3.154044"
"7567cc33-4f0f-49e3-a05a-d04b17465533","","8.861607","5.090942"
"fb30b016-2d87-4672-a5e0-7eae9677113f","D3D1","4.6831446","2.6393325"
"550ebacf-76a8-45a4-8a28-6f4fe15d2567","","8.15946","7.1370487"
"587dad9a-335d-4408-a7d6-2f35c6513f93","","0.5808877","3.2473552"
"201d2100-d6fd-4865-8a1f-070fee7345d1","D3-D5","8.859356","5.0688047"
"8f344459-0922-41f6-8268-9473ddb625cc","D5-D1","5.6013103","3.382886"
"e070081e-8adc-48fe-b440-2af0d2c12c2e","","5.680865","3.3792987"
"e62afb5b-62e7-4708-9cee-ed9fceb26047","","5.5209513","3.4009311"
"e41a6072-3462-4f2d-916b-b0e574c20d86","D2D2","0.89077914","3.567365"
"22645b37-25ee-4aba-a796-d14f07c9648b","","9.226642","4.987456"
"adfe9a9f-7cce-4223-9eb5-2a417ddd051b","","1.0763458","2.8781865"
"13c3f7e7-736a-4f3c-98bc-254cb323241c","","7.27899","4.111111"
"ba38b2b7-25af-466a-8b1d-f0e268e81e4d","","4.352315","9.456891"
"b9cff97b-e324-4585-b8fa-747c31d91aa2","D2D1.0","0.8898904","3.574228"
"5c9a2d34-901f-49b7-9255-29937809e742","D2D3.0","1.8808215","4.0384064"
"e08055f2-73c4-43d7-bbde-bd1b428e5bd3","D3-D5","0.5013203","3.1601045"
"acf98a9a-48d0-474a-89c5-a92bd9a996f2","D2D3.0","1.0132582","3.760114"
"4d2b7618-6448-43e0-b9a0-61ba7ecde581","","9.916184","4.845557"
"df2924d7-ca03-4bc6-a9d7-118195e0c838","D2D2","0.65245265","3.3054693"
"2c09e6fc-7da1-4d72-976a-0074e09f28ea","D2D2","5.685829","3.4007359"
"e1219b60-c792-400a-ab19-a9d702852cb3","","5.2","7.2"
"36371e86-d180-4f1d-87e7-7577e07f6df0","","9.732127","6.9881573"
"95873e5a-9e30-45dc-8204-ba5708b0f648","D3D3.0","6.77711","3.1269524"
"db3d206f-8064-4c9b-962e-69358c478de7","D3D1","5.502919","2.452962"
"d1558301-917f-41cb-b5da-cec650688dd4","D2D2","0.5766474","3.2455115"
"68dd73ae-d6b9-4154-8938-c16e96cf9e60","","5.4335084","3.4152195"
"2f0e3cdf-11ba-4fcd-bfd4-050c4bcda7e8","D3D2.0","6.320741","3.254757"
"a5a53225-4dc3-4a5f-b847-13b194396160","","4.9234533","5.456789"
"d1fb0dd9-2450-413d-b1de-041a0ff10803","D3-D5","18.893673","10.402968"
"84fc9b44-4b30-497a-b96b-dafd5015f67a","D2D2","1.724892","9.393477"
"164dd765-8719-4224-989e-ec2e8f33088a","D3-D5","6.863771","7.358206"
"aeb70382-dbdc-4384-9d41-30b14a6e715f","D2D1.0","0.54376876","3.2031548"
"f9a268ac-4e06-4e64-9290-625d7d42c4e1","D2D1.0","6.1831465","3.2829092"
"100a1a39-ceb7-458d-b931-dbd5c6209a59","D3D3.0","0.6393661","3.276303"
"f289da59-e495-4845-8b5f-210c0ca98b26","","12.195603","8.711969"
"61414c40-bcc4-47cb-8468-b0b2c0921217","D1D2","0.39915264","3.0570781"